(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Common_MarketStall01_07_Pfb (98 verts)	-1	True	False	False	1	[Common_MarketStall01_Mat (UnityEngine.Material)] 	
		Common_MarketStall01_07_Pfb (1) (98 verts)	-1	True	False	False	1	[Common_MarketStall01_Mat (UnityEngine.Material)] 	
		Common_MarketStall01_05_Pfb (106 verts)	-1	True	False	False	1	[Common_MarketStall01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (1380 verts): 
		Common_Package01_Pfb (1) (276 verts)	-1	True	False	False	1	[Common_Package01_Mat (UnityEngine.Material)] 	
		Common_Package01_Pfb (276 verts)	-1	True	False	False	1	[Common_Package01_Mat (UnityEngine.Material)] 	
		Common_Package01_Pfb (276 verts)	-1	True	False	False	1	[Common_Package01_Mat (UnityEngine.Material)] 	
		Common_Package01_Pfb (2) (276 verts)	-1	True	False	False	1	[Common_Package01_Mat (UnityEngine.Material)] 	
		Common_Package01_Pfb (3) (276 verts)	-1	True	False	False	1	[Common_Package01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (2163 verts): 
		Common_Pillar01 (610 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
		Common_Pillar01 (610 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
		Shadow (111 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
		Shadow (111 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
		Common_Pillar01 (610 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
		Shadow (111 verts)	-1	True	False	False	1	[Common_Pillar01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (885 verts): 
		Common_plant01_Pfb (295 verts)	-1	True	False	True	1	[Common_plant01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Common_plant01_Pfb (295 verts)	-1	True	False	True	1	[Common_plant01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Common_plant01_Pfb (295 verts)	-1	True	False	True	1	[Common_plant01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
	SGAME/SGAME_Scene_01 (1772 verts): 
		Common_Prop02_03_Stc (272 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_01_Stc (186 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_02_Stc (172 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_04_Stc (256 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_02_Stc (172 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_03_Stc (272 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_04_Stc (256 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
		Common_Prop02_01_Stc (186 verts)	-1	True	False	False	1	[Common_prop02_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (1492 verts): 
		Common_Prop05_02_Stc (205 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_01_Stc (168 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_02_Stc (205 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_04_Stc (205 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_01_Stc (168 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_01_Stc (168 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_01_Stc (168 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
		Common_Prop05_03_Stc (205 verts)	-1	True	False	False	1	[Common_Prop05_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (26270 verts): 
		Common_Relics01_04_Pfb (1) (5634 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x1 times]
		Common_Relics01_07_Pfb (1767 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Relics01_03_Pfb (1) (1101 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_07_Pfb (1767 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Relics01_Pfb (1) (5531 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x1 times]
		Common_Relics01_06_Pfb (5027 verts)	-1	True	True	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x1 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Common_Relics01_03_Pfb (2) (1101 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_07_Pfb (2) (1767 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Relics01_03_Pfb (1101 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_02_Pfb (1474 verts)	-1	True	False	True	3	[Common_Relics01_Mat (UnityEngine.Material)] [Common_Relics01_01_Mat (UnityEngine.Material)] [Common_Relics01_02_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x3 times]
	SGAME/SGAME_Scene_01 (10682 verts): 
		Common_Relics01_13_Pfb (5) (3164 verts)	-1	True	False	True	2	[Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Relics01_10_Pfb (1) (595 verts)	-1	True	False	False	2	[Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_Mat (UnityEngine.Material)] 	
		Common_Relics01_10_Pfb (595 verts)	-1	True	False	False	2	[Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_Mat (UnityEngine.Material)] 	
		Common_Relics01_13_Pfb (4) (3164 verts)	-1	True	False	True	2	[Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Relics01_13_Pfb (6) (3164 verts)	-1	False	False	True	2	[Common_Relics01_02_Mat (UnityEngine.Material)] [Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
	SGAME/SGAME_Scene_01 (4876 verts): 
		Common_Relics01_Broken02_Stc (186 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_12_Pfb (3) (280 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_Broken01_Stc (238 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_16_Pfb (3180 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_Broken03_Stc (152 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_12_Pfb (2) (280 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_12_Pfb (280 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Relics01_12_Pfb (1) (280 verts)	-1	True	False	True	1	[Common_Relics01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
	SGAME/SGAME_Scene_01 (125 verts): 
		Common_Relics02_11_Pfb (32 verts)	-1	True	False	False	1	[Common_Relics02_Mat (UnityEngine.Material)] 	
		Common_Relics02_10_Pfb (33 verts)	-1	True	False	False	1	[Common_Relics02_Mat (UnityEngine.Material)] 	
		Common_Relics02_09_Pfb (60 verts)	-1	True	False	False	1	[Common_Relics02_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (3092 verts): 
		Common_Rock04 (436 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06_Shadow (44 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06_Shadow (44 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06_Shadow (44 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock05_Shadow (41 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06 (275 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock05_Shadow (41 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06_Shadow (44 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06 (275 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock05 (121 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock05 (121 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock04_Shadow (92 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06 (275 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock04 (436 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock04_Shadow (92 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock06 (275 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
		Common_Rock04 (436 verts)	-1	True	False	False	1	[Common_Rock04_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (1205 verts): 
		Common_Rock08_Stc (1205 verts)	-1	True	False	False	1	[Common_Rock08_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (4980 verts): 
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (2) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (2) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (2) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (2) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1） (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (2) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair03 (70 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (2) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (2) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (1) (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (2) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (1) (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1） (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (2) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair01 (64 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (2) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (1) (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair02 (62 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
		Common_Stair04 (42 verts)	-1	True	False	False	1	[Common_Stair01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (2353 verts): 
		Common_StoneBridge_2 (2353 verts)	-1	True	False	True	1	[Common_StoneBridge01_1_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x1 times]
	SGAME/SGAME_Scene_01 (6538 verts): 
		Common_StoneBridge_3 (256 verts)	-1	True	False	True	1	[Common_StoneBridge01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_StoneBridge_1 (6282 verts)	-1	True	False	True	1	[Common_StoneBridge01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
	SGAME/SGAME_Scene_01 (561 verts): 
		Axe (124 verts)	-1	True	False	True	1	[Common_Stump01_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Stump01 (437 verts)	-1	True	False	False	1	[Common_Stump01_Mat (UnityEngine.Material)] 	
